student_number,academic_year,school_id,grade,exam_grade,subject,percent_correct
212637888,2019,8,11,11,Math,13.79
212637888,2019,8,11,11,ELA,33.33
220105464,2019,8,10,10,Math,20.69
220105464,2019,8,10,10,ELA,33.33
209778273,2019,8,11,11,Math,17.24
209778273,2019,8,11,11,ELA,39.58
215235839,2019,8,10,10,Math,36.21
215235839,2019,8,10,10,ELA,45.83
220344840,2019,8,9,9,Math,25.86
220344840,2019,8,9,9,ELA,29.17
209870997,2019,8,10,10,Math,24.14
209870997,2019,8,10,10,ELA,20.83
215052440,2019,8,11,11,Math,37.93
215052440,2019,8,11,11,ELA,42.71
216089896,2019,8,9,9,Math,27.27
216089896,2019,8,9,9,ELA,26.39
215803560,2019,8,9,9,Math,25.86
215803560,2019,8,9,9,ELA,26.04
220134787,2019,8,9,9,Math,27.59
220134787,2019,8,9,9,ELA,27.08
220305692,2019,8,9,9,Math,31.03
220305692,2019,8,9,9,ELA,27.08
208000430,2019,8,10,10,Math,34.48
208000430,2019,8,10,10,ELA,45.83
215891987,2019,8,10,10,Math,43.1
215891987,2019,8,10,10,ELA,26.04
231836388,2019,8,9,9,Math,55.17
231836388,2019,8,9,9,ELA,64.58
209931336,2019,8,10,10,Math,43.1
209931336,2019,8,10,10,ELA,33.33
216273326,2019,8,10,10,Math,31.03
216273326,2019,8,10,10,ELA,47.92
220189484,2019,8,9,9,Math,50
220189484,2019,8,9,9,ELA,50
218923613,2019,8,9,9,Math,43.1
218923613,2019,8,9,9,ELA,42.71
221424484,2019,8,10,10,Math,22.41
221424484,2019,8,10,10,ELA,26.04
216766683,2019,8,10,10,Math,34.48
216766683,2019,8,10,10,ELA,43.75
220108997,2019,8,9,9,Math,32.76
220108997,2019,8,9,9,ELA,15.63
209357631,2019,8,9,9,Math,29.55
209357631,2019,8,9,9,ELA,40.28
215250531,2019,8,11,11,Math,32.76
215250531,2019,8,11,11,ELA,33.33
221104870,2019,8,10,10,Math,22.41
221104870,2019,8,10,10,ELA,36.46
220681514,2019,8,9,9,Math,36.21
220681514,2019,8,9,9,ELA,33.33
217099019,2019,8,9,9,Math,15.52
217099019,2019,8,9,9,ELA,23.96
215942392,2019,8,9,9,Math,18.97
215942392,2019,8,9,9,ELA,18.75
215243213,2019,8,9,9,Math,0
215243213,2019,8,9,9,ELA,13.54
209113034,2019,8,10,10,Math,20.69
209113034,2019,8,10,10,ELA,12.5
221185846,2019,8,9,9,Math,22.41
221185846,2019,8,9,9,ELA,30.21
214348666,2019,8,10,10,Math,20.69
214348666,2019,8,10,10,ELA,25
215278466,2019,8,10,10,Math,36.21
215278466,2019,8,10,10,ELA,23.96
216564906,2019,8,10,10,Math,32.76
216564906,2019,8,10,10,ELA,35.42
219924420,2019,8,9,9,Math,31.03
219924420,2019,8,9,9,ELA,33.33
214926651,2019,8,11,11,Math,50
214926651,2019,8,11,11,ELA,79.17
219888344,2019,8,9,9,Math,36.21
219888344,2019,8,9,9,ELA,46.88
215056318,2019,8,11,11,Math,70.69
215056318,2019,8,11,11,ELA,78.13
215600065,2019,8,9,9,Math,47.73
215600065,2019,8,9,9,ELA,33.33
217008168,2019,8,9,9,Math,15.91
217008168,2019,8,9,9,ELA,6.94
237037114,2019,8,9,9,Math,10.34
237037114,2019,8,9,9,ELA,19.79
215889742,2019,8,11,11,Math,22.41
215889742,2019,8,11,11,ELA,45.83
223339292,2019,8,9,9,Math,27.59
223339292,2019,8,9,9,ELA,26.04
215090994,2019,8,11,11,Math,29.31
215090994,2019,8,11,11,ELA,51.04
218518009,2019,8,10,10,Math,25.86
218518009,2019,8,10,10,ELA,27.08
216918888,2019,8,9,9,Math,31.03
216918888,2019,8,9,9,ELA,31.25
217111210,2019,8,10,10,Math,38.64
217111210,2019,8,10,10,ELA,43.06
220173843,2019,8,9,9,Math,65.52
220173843,2019,8,9,9,ELA,60.42
238507545,2019,8,11,11,Math,39.66
238507545,2019,8,11,11,ELA,48.96
220682256,2019,8,9,9,Math,15.52
220682256,2019,8,9,9,ELA,11.46
220739015,2019,8,9,9,Math,20.69
220739015,2019,8,9,9,ELA,20.83
214938334,2019,8,10,10,Math,20.69
214938334,2019,8,10,10,ELA,28.13
220015952,2019,8,10,10,Math,56.9
220015952,2019,8,10,10,ELA,54.17
216766071,2019,8,10,10,Math,25.86
216766071,2019,8,10,10,ELA,28.13
216167031,2019,8,9,9,Math,25
216167031,2019,8,9,9,ELA,20.83
218706430,2019,8,10,10,Math,29.31
218706430,2019,8,10,10,ELA,33.33
218635191,2019,8,10,10,Math,43.1
218635191,2019,8,10,10,ELA,35.42
214655961,2019,8,10,10,Math,29.31
214655961,2019,8,10,10,ELA,33.33
232502039,2019,8,10,10,Math,41.38
232502039,2019,8,10,10,ELA,42.71
220499602,2019,8,9,9,Math,31.03
220499602,2019,8,9,9,ELA,36.46
217157254,2019,8,10,10,Math,44.83
217157254,2019,8,10,10,ELA,47.92
242685063,2019,8,10,10,Math,31.03
242685063,2019,8,10,10,ELA,41.67
218505576,2019,8,9,9,Math,29.55
218505576,2019,8,9,9,ELA,13.89
220306625,2019,8,9,9,Math,12.07
220306625,2019,8,9,9,ELA,28.13
215882911,2019,8,10,10,Math,22.41
215882911,2019,8,10,10,ELA,14.58
236706412,2019,8,9,9,Math,17.24
236706412,2019,8,9,9,ELA,19.79
233690973,2019,8,9,9,Math,25.86
233690973,2019,8,9,9,ELA,29.17
209037837,2019,8,11,11,Math,22.73
209037837,2019,8,11,11,ELA,34.72
216205112,2019,8,11,11,Math,37.93
216205112,2019,8,11,11,ELA,32.29
220533889,2019,8,11,11,Math,52.27
220533889,2019,8,11,11,ELA,37.5
217341767,2019,8,9,9,Math,25.86
217341767,2019,8,9,9,ELA,17.71
208001123,2019,8,10,10,Math,44.83
208001123,2019,8,10,10,ELA,39.58
237443270,2019,8,11,11,Math,10.34
237443270,2019,8,11,11,ELA,32.29
219809761,2019,8,10,10,Math,27.59
219809761,2019,8,10,10,ELA,31.25
215031162,2019,8,11,11,Math,25.86
215031162,2019,8,11,11,ELA,32.29
204034037,2019,8,9,9,Math,27.59
204034037,2019,8,9,9,ELA,39.58
219930013,2019,8,11,11,Math,25.86
219930013,2019,8,11,11,ELA,36.46
219590387,2019,8,10,10,Math,25.86
219590387,2019,8,10,10,ELA,41.67
217251784,2019,8,9,9,Math,44.83
217251784,2019,8,9,9,ELA,16.67
215781238,2019,8,9,9,Math,15.52
215781238,2019,8,9,9,ELA,23.96
215276692,2019,8,11,11,Math,0
215276692,2019,8,11,11,ELA,17.71
221535941,2019,8,10,10,Math,29.31
221535941,2019,8,10,10,ELA,30.21
221535933,2019,8,9,9,Math,27.59
221535933,2019,8,9,9,ELA,57.29
218915452,2019,8,10,10,Math,56.9
218915452,2019,8,10,10,ELA,51.04
214362782,2019,8,11,11,Math,65.52
214362782,2019,8,11,11,ELA,43.75
222841678,2019,8,10,10,Math,27.59
222841678,2019,8,10,10,ELA,29.17
219557105,2019,8,9,9,Math,67.24
219557105,2019,8,9,9,ELA,41.67
220162952,2019,8,9,9,Math,48.28
220162952,2019,8,9,9,ELA,45.83
219556602,2019,8,10,10,Math,34.48
219556602,2019,8,10,10,ELA,43.75
221279441,2019,8,10,10,Math,15.52
221279441,2019,8,10,10,ELA,23.96
215744897,2019,8,10,10,Math,27.59
215744897,2019,8,10,10,ELA,36.46
223689456,2019,8,11,11,Math,63.79
223689456,2019,8,11,11,ELA,48.96
219774072,2019,8,11,11,Math,55.17
219774072,2019,8,11,11,ELA,39.58
203588009,2019,8,10,10,Math,39.66
203588009,2019,8,10,10,ELA,33.33
220174205,2019,8,9,9,Math,43.1
220174205,2019,8,9,9,ELA,37.5
219913290,2019,8,9,9,Math,25
219913290,2019,8,9,9,ELA,23.61
216758557,2019,8,10,10,Math,43.1
216758557,2019,8,10,10,ELA,46.88
225341783,2019,8,10,10,Math,17.24
225341783,2019,8,10,10,ELA,17.71
209709757,2019,8,10,10,Math,29.31
209709757,2019,8,10,10,ELA,31.25
219848728,2019,8,9,9,Math,39.66
219848728,2019,8,9,9,ELA,35.42
216228676,2019,8,11,11,Math,34.48
216228676,2019,8,11,11,ELA,52.08
220374276,2019,8,9,9,Math,27.59
220374276,2019,8,9,9,ELA,32.29
212928956,2019,8,10,10,Math,24.14
212928956,2019,8,10,10,ELA,23.96
215987256,2019,8,11,11,Math,50
215987256,2019,8,11,11,ELA,58.33
214338980,2019,8,11,11,Math,15.52
214338980,2019,8,11,11,ELA,31.25
220609143,2019,8,10,10,Math,31.03
220609143,2019,8,10,10,ELA,38.54
215052259,2019,8,10,10,Math,18.97
215052259,2019,8,10,10,ELA,42.71
220287700,2019,8,9,9,Math,22.41
220287700,2019,8,9,9,ELA,20.83
214549982,2019,8,9,9,Math,43.1
214549982,2019,8,9,9,ELA,40.63
216515221,2019,8,10,10,Math,24.14
216515221,2019,8,10,10,ELA,32.29
216816249,2019,8,9,9,Math,44.83
216816249,2019,8,9,9,ELA,43.75
215955618,2019,8,10,10,Math,44.83
215955618,2019,8,10,10,ELA,55.21
215414541,2019,8,10,10,Math,34.48
215414541,2019,8,10,10,ELA,39.58
218915395,2019,8,10,10,Math,24.14
218915395,2019,8,10,10,ELA,30.21
215139973,2019,8,10,10,Math,22.73
215139973,2019,8,10,10,ELA,20.83
220081954,2019,8,10,10,Math,48.28
220081954,2019,8,10,10,ELA,39.58
220686430,2019,8,9,9,Math,31.03
220686430,2019,8,9,9,ELA,21.88
220105217,2019,8,10,10,Math,44.83
220105217,2019,8,10,10,ELA,36.46
232133892,2019,8,9,9,Math,12.07
232133892,2019,8,9,9,ELA,25
208903237,2019,8,11,11,Math,13.79
208903237,2019,8,11,11,ELA,18.75
220905350,2019,8,9,9,Math,18.97
220905350,2019,8,9,9,ELA,25
220455067,2019,8,9,9,Math,43.1
220455067,2019,8,9,9,ELA,56.25
232502013,2019,8,10,10,Math,36.21
232502013,2019,8,10,10,ELA,47.92
219973070,2019,8,9,9,Math,27.27
219973070,2019,8,9,9,ELA,16.67
205186042,2019,8,9,9,Math,43.1
205186042,2019,8,9,9,ELA,26.04
231245036,2019,8,9,9,Math,29.31
231245036,2019,8,9,9,ELA,25
214855611,2019,8,11,11,Math,15.52
214855611,2019,8,11,11,ELA,44.79
231245051,2019,8,10,10,Math,15.52
231245051,2019,8,10,10,ELA,35.42
215053240,2019,8,10,10,Math,13.79
215053240,2019,8,10,10,ELA,20.83
220361711,2019,8,9,9,Math,25.86
220361711,2019,8,9,9,ELA,23.96
219962511,2019,8,11,11,Math,50
219962511,2019,8,11,11,ELA,58.33
227301827,2019,8,9,9,Math,25.86
227301827,2019,8,9,9,ELA,27.08
209851252,2019,8,11,11,Math,37.93
209851252,2019,8,11,11,ELA,36.46
217315753,2019,8,9,9,Math,20.69
217315753,2019,8,9,9,ELA,16.67
207599465,2019,8,11,11,Math,27.27
207599465,2019,8,11,11,ELA,2.78
208553834,2019,8,11,11,Math,27.27
208553834,2019,8,11,11,ELA,38.89
214856411,2019,8,11,11,Math,24.14
214856411,2019,8,11,11,ELA,19.79
215282385,2019,8,11,11,Math,20.69
215282385,2019,8,11,11,ELA,41.67
215990797,2019,8,11,11,Math,37.93
215990797,2019,8,11,11,ELA,44.79
218538825,2019,8,9,9,Math,20.69
218538825,2019,8,9,9,ELA,18.75
236706446,2019,8,9,9,Math,43.1
236706446,2019,8,9,9,ELA,46.88
232123810,2019,8,11,11,Math,27.27
232123810,2019,8,11,11,ELA,16.67
215184730,2019,8,10,10,Math,20.69
215184730,2019,8,10,10,ELA,30.21
214339152,2019,8,9,9,Math,32.76
214339152,2019,8,9,9,ELA,26.04
219859774,2019,8,10,10,Math,27.59
219859774,2019,8,10,10,ELA,39.58
243297660,2019,8,9,9,Math,29.31
243297660,2019,8,9,9,ELA,58.33
217215557,2019,8,10,10,Math,34.48
217215557,2019,8,10,10,ELA,33.33
225342864,2019,8,11,11,Math,39.66
225342864,2019,8,11,11,ELA,55.21
220130546,2019,8,9,9,Math,13.79
220130546,2019,8,9,9,ELA,27.08
223096066,2019,8,9,9,Math,27.59
223096066,2019,8,9,9,ELA,37.5
219774049,2019,8,10,10,Math,48.28
219774049,2019,8,10,10,ELA,34.38
216228718,2019,8,11,11,Math,51.72
216228718,2019,8,11,11,ELA,57.29
216228700,2019,8,11,11,Math,55.17
216228700,2019,8,11,11,ELA,57.29
215744137,2019,8,11,11,Math,34.48
215744137,2019,8,11,11,ELA,29.17
233578806,2019,8,9,9,Math,32.76
233578806,2019,8,9,9,ELA,33.33
215105198,2019,8,11,11,Math,58.62
215105198,2019,8,11,11,ELA,83.33
209827591,2019,8,11,11,Math,43.1
209827591,2019,8,11,11,ELA,45.83
240251512,2019,8,10,10,Math,41.38
240251512,2019,8,10,10,ELA,50
225985365,2019,8,9,9,Math,12.07
225985365,2019,8,9,9,ELA,25
215828641,2019,8,10,10,Math,50
215828641,2019,8,10,10,ELA,52.08
209505676,2019,8,11,11,Math,27.59
209505676,2019,8,11,11,ELA,59.38
220609218,2019,8,9,9,Math,17.24
220609218,2019,8,9,9,ELA,22.92
216099820,2019,8,11,11,Math,24.14
216099820,2019,8,11,11,ELA,44.79
219589033,2019,8,9,9,Math,43.1
219589033,2019,8,9,9,ELA,32.29
207602897,2019,8,11,11,Math,31.03
207602897,2019,8,11,11,ELA,37.5
220439178,2019,8,9,9,Math,41.38
220439178,2019,8,9,9,ELA,22.92
231814328,2019,8,9,9,Math,13.79
231814328,2019,8,9,9,ELA,25
220844476,2019,8,10,10,Math,43.1
220844476,2019,8,10,10,ELA,58.33
218915320,2019,8,10,10,Math,37.93
218915320,2019,8,10,10,ELA,32.29
222737041,2019,8,9,9,Math,44.83
222737041,2019,8,9,9,ELA,38.54
214326621,2019,8,9,9,Math,47.73
214326621,2019,8,9,9,ELA,29.17
219324308,2019,8,9,9,Math,32.76
219324308,2019,8,9,9,ELA,34.38
215412503,2019,8,11,11,Math,43.1
215412503,2019,8,11,11,ELA,50
220499552,2019,8,9,9,Math,55.17
220499552,2019,8,9,9,ELA,43.75
215151242,2019,8,9,9,Math,29.31
215151242,2019,8,9,9,ELA,26.04
221100647,2019,8,9,9,Math,55.17
221100647,2019,8,9,9,ELA,33.33
217338433,2019,8,10,10,Math,48.28
217338433,2019,8,10,10,ELA,35.42
232133363,2019,8,9,9,Math,32.76
232133363,2019,8,9,9,ELA,31.25
214679821,2019,8,11,11,Math,20.69
214679821,2019,8,11,11,ELA,44.79
220681969,2019,8,9,9,Math,25.86
220681969,2019,8,9,9,ELA,27.08
215303918,2019,8,9,9,Math,37.93
215303918,2019,8,9,9,ELA,26.04
213371719,2019,8,11,11,Math,22.41
213371719,2019,8,11,11,ELA,37.5
220871628,2019,8,9,9,Math,29.31
220871628,2019,8,9,9,ELA,44.79
238460232,2019,8,11,11,Math,18.97
238460232,2019,8,11,11,ELA,35.42
222545998,2019,8,9,9,Math,43.1
222545998,2019,8,9,9,ELA,57.29
219263100,2019,8,10,10,Math,74.14
219263100,2019,8,10,10,ELA,48.96
210178828,2019,8,11,11,Math,13.79
210178828,2019,8,11,11,ELA,32.29
222552887,2019,8,9,9,Math,25.86
222552887,2019,8,9,9,ELA,37.5
209712454,2019,8,11,11,Math,34.48
209712454,2019,8,11,11,ELA,39.58
218915288,2019,8,10,10,Math,58.62
218915288,2019,8,10,10,ELA,50
233412501,2019,8,9,9,Math,37.93
233412501,2019,8,9,9,ELA,29.17
219911534,2019,8,9,9,Math,53.45
219911534,2019,8,9,9,ELA,30.21
222039893,2019,9,9,9,Math,50
222039893,2019,9,9,9,ELA,42.71
218584662,2019,9,10,10,Math,44.83
218584662,2019,9,10,10,ELA,38.54
220227425,2019,9,9,9,Math,31.03
220227425,2019,9,9,9,ELA,28.13
221282940,2019,9,9,9,Math,32.76
221282940,2019,9,9,9,ELA,28.13
215151507,2019,9,10,10,Math,43.1
215151507,2019,9,10,10,ELA,31.25
215478835,2019,9,9,9,Math,32.76
215478835,2019,9,9,9,ELA,25
220518013,2019,9,9,9,Math,41.38
220518013,2019,9,9,9,ELA,36.46
218065431,2019,9,10,10,Math,39.66
218065431,2019,9,10,10,ELA,30.21
220835037,2019,9,9,9,Math,31.03
220835037,2019,9,9,9,ELA,18.75
215403932,2019,9,9,9,Math,18.97
215403932,2019,9,9,9,ELA,18.75
215605072,2019,9,10,10,Math,36.21
215605072,2019,9,10,10,ELA,35.42
212361752,2019,9,10,10,Math,43.18
212361752,2019,9,10,10,ELA,36.11
221142714,2019,9,9,9,Math,10.34
221142714,2019,9,9,9,ELA,15.63
216989830,2019,9,10,10,Math,39.66
216989830,2019,9,10,10,ELA,39.58
217740042,2019,9,10,10,Math,29.31
217740042,2019,9,10,10,ELA,22.92
233877810,2019,9,9,9,Math,48.28
233877810,2019,9,9,9,ELA,45.83
220017362,2019,9,9,9,Math,22.41
220017362,2019,9,9,9,ELA,29.17
221279144,2019,9,9,9,Math,25.86
221279144,2019,9,9,9,ELA,26.04
211265335,2019,9,10,10,Math,29.55
211265335,2019,9,10,10,ELA,40.28
217381797,2019,9,10,10,Math,36.21
217381797,2019,9,10,10,ELA,31.25
220190722,2019,9,9,9,Math,24.14
220190722,2019,9,9,9,ELA,40.63
220109078,2019,9,9,9,Math,55.17
220109078,2019,9,9,9,ELA,55.21
220139133,2019,9,9,9,Math,46.55
220139133,2019,9,9,9,ELA,39.58
220295034,2019,9,9,9,Math,36.21
220295034,2019,9,9,9,ELA,23.96
205565054,2019,9,9,9,Math,36.21
205565054,2019,9,9,9,ELA,43.75
220346829,2019,9,9,9,Math,48.28
220346829,2019,9,9,9,ELA,45.83
211337902,2019,9,10,10,Math,31.82
211337902,2019,9,10,10,ELA,18.06
275190759,2019,9,10,10,Math,37.93
275190759,2019,9,10,10,ELA,31.25
222478554,2019,9,10,10,Math,27.59
222478554,2019,9,10,10,ELA,41.67
209921618,2019,9,9,9,Math,27.27
209921618,2019,9,9,9,ELA,18.06
217506120,2019,9,10,10,Math,43.1
217506120,2019,9,10,10,ELA,45.83
216167106,2019,9,10,10,Math,29.31
216167106,2019,9,10,10,ELA,27.08
216901975,2019,9,10,10,Math,53.45
216901975,2019,9,10,10,ELA,46.88
216170738,2019,9,10,10,Math,51.72
216170738,2019,9,10,10,ELA,59.38
219440328,2019,9,9,9,Math,37.93
219440328,2019,9,9,9,ELA,28.13
237958244,2019,9,9,9,Math,41.38
237958244,2019,9,9,9,ELA,29.17
220744049,2019,9,9,9,Math,27.59
220744049,2019,9,9,9,ELA,27.08
214483174,2019,9,10,10,Math,18.18
214483174,2019,9,10,10,ELA,22.22
217934553,2019,9,9,9,Math,46.55
217934553,2019,9,9,9,ELA,18.75
217247444,2019,9,9,9,Math,20.69
217247444,2019,9,9,9,ELA,14.58
217506575,2019,9,10,10,Math,25.86
217506575,2019,9,10,10,ELA,29.17
216823708,2019,9,9,9,Math,25.86
216823708,2019,9,9,9,ELA,31.25
219767001,2019,9,9,9,Math,29.31
219767001,2019,9,9,9,ELA,38.54
226948024,2019,9,9,9,Math,31.03
226948024,2019,9,9,9,ELA,33.33
223274077,2019,9,9,9,Math,36.36
223274077,2019,9,9,9,ELA,23.61
215668211,2019,9,10,10,Math,34.48
215668211,2019,9,10,10,ELA,37.5
217319540,2019,9,10,10,Math,51.72
217319540,2019,9,10,10,ELA,62.5
213154230,2019,9,10,10,Math,43.1
213154230,2019,9,10,10,ELA,33.33
216636951,2019,9,10,10,Math,15.52
216636951,2019,9,10,10,ELA,34.38
241080761,2019,9,9,9,Math,18.97
241080761,2019,9,9,9,ELA,26.04
208402123,2019,9,9,9,Math,31.82
208402123,2019,9,9,9,ELA,37.5
215198409,2019,9,10,10,Math,31.03
215198409,2019,9,10,10,ELA,39.58
215745159,2019,9,10,10,Math,68.97
215745159,2019,9,10,10,ELA,65.63
228438941,2019,9,9,9,Math,36.21
228438941,2019,9,9,9,ELA,28.13
220970594,2019,9,9,9,Math,29.31
220970594,2019,9,9,9,ELA,31.25
220104467,2019,9,9,9,Math,34.48
220104467,2019,9,9,9,ELA,6.25
215898818,2019,9,10,10,Math,31.03
215898818,2019,9,10,10,ELA,30.21
220518369,2019,9,9,9,Math,48.28
220518369,2019,9,9,9,ELA,23.96
219225521,2019,9,9,9,Math,43.1
219225521,2019,9,9,9,ELA,32.29
246048201,2019,9,9,9,Math,31.03
246048201,2019,9,9,9,ELA,38.54
220500276,2019,9,9,9,Math,31.03
220500276,2019,9,9,9,ELA,43.75
217340355,2019,9,9,9,Math,43.18
217340355,2019,9,9,9,ELA,33.33
213491871,2019,9,10,10,Math,39.66
213491871,2019,9,10,10,ELA,46.88
215883422,2019,9,9,9,Math,36.21
215883422,2019,9,9,9,ELA,23.96
220129696,2019,9,9,9,Math,58.62
220129696,2019,9,9,9,ELA,30.21
217192301,2019,9,10,10,Math,37.93
217192301,2019,9,10,10,ELA,41.67
231601394,2019,9,9,9,Math,32.76
231601394,2019,9,9,9,ELA,27.08
214434888,2019,9,10,10,Math,39.66
214434888,2019,9,10,10,ELA,21.88
239639099,2019,9,9,9,Math,36.21
239639099,2019,9,9,9,ELA,25
215773375,2019,9,10,10,Math,29.31
215773375,2019,9,10,10,ELA,39.58
221639131,2019,9,9,9,Math,29.31
221639131,2019,9,9,9,ELA,32.29
220482913,2019,9,9,9,Math,58.62
220482913,2019,9,9,9,ELA,53.13
217016781,2019,9,9,9,Math,34.09
217016781,2019,9,9,9,ELA,13.89
216927194,2019,9,10,10,Math,27.27
216927194,2019,9,10,10,ELA,26.39
220237325,2019,9,9,9,Math,46.55
220237325,2019,9,9,9,ELA,54.17
214346454,2019,9,9,9,Math,51.72
214346454,2019,9,9,9,ELA,22.92
220280465,2019,9,10,10,Math,65.52
220280465,2019,9,10,10,ELA,59.38
215864117,2019,9,10,10,Math,34.48
215864117,2019,9,10,10,ELA,37.5
219692027,2019,9,9,9,Math,37.93
219692027,2019,9,9,9,ELA,20.83
219293792,2019,9,10,10,Math,48.28
219293792,2019,9,10,10,ELA,41.67
219773983,2019,9,9,9,Math,43.1
219773983,2019,9,9,9,ELA,32.29
220501514,2019,9,9,9,Math,48.28
220501514,2019,9,9,9,ELA,27.08
214856007,2019,9,9,9,Math,18.18
214856007,2019,9,9,9,ELA,16.67
214959587,2019,9,9,9,Math,18.97
214959587,2019,9,9,9,ELA,14.58
219592193,2019,9,9,9,Math,50
219592193,2019,9,9,9,ELA,32.29
214558678,2019,9,10,10,Math,60.34
214558678,2019,9,10,10,ELA,54.17
218923209,2019,9,10,10,Math,34.48
218923209,2019,9,10,10,ELA,30.21
220281331,2019,9,9,9,Math,48.28
220281331,2019,9,9,9,ELA,50
217016591,2019,9,9,9,Math,0
217016591,2019,9,9,9,ELA,15.63
220502314,2019,9,9,9,Math,56.9
220502314,2019,9,9,9,ELA,51.04
217507672,2019,9,9,9,Math,29.31
217507672,2019,9,9,9,ELA,22.92
215242561,2019,9,10,10,Math,18.97
215242561,2019,9,10,10,ELA,34.38
221090996,2019,9,9,9,Math,50
221090996,2019,9,9,9,ELA,52.08
219658937,2019,9,9,9,Math,22.41
219658937,2019,9,9,9,ELA,35.42
217933977,2019,9,10,10,Math,44.83
217933977,2019,9,10,10,ELA,52.08
218232007,2019,9,9,9,Math,31.03
218232007,2019,9,9,9,ELA,19.79
214458622,2019,9,10,10,Math,56.9
214458622,2019,9,10,10,ELA,71.88
220054381,2019,9,9,9,Math,37.93
220054381,2019,9,9,9,ELA,29.17
216329870,2019,9,10,10,Math,62.07
216329870,2019,9,10,10,ELA,52.08
232663948,2019,9,10,10,Math,43.1
232663948,2019,9,10,10,ELA,41.67
219032547,2019,9,9,9,Math,13.79
219032547,2019,9,9,9,ELA,14.58
225164193,2019,9,10,10,Math,43.1
225164193,2019,9,10,10,ELA,37.5
218580801,2019,9,9,9,Math,36.21
218580801,2019,9,9,9,ELA,16.67
221199466,2019,9,9,9,Math,10.34
221199466,2019,9,9,9,ELA,7.29
219590338,2019,9,10,10,Math,44.83
219590338,2019,9,10,10,ELA,61.46
216352419,2019,9,9,9,Math,17.24
216352419,2019,9,9,9,ELA,6.25
214515439,2019,9,9,9,Math,20.45
214515439,2019,9,9,9,ELA,18.06
231007394,2019,9,9,9,Math,15.52
231007394,2019,9,9,9,ELA,11.46
215770199,2019,9,10,10,Math,25.86
215770199,2019,9,10,10,ELA,0
215131996,2019,9,10,10,Math,43.1
215131996,2019,9,10,10,ELA,48.96
216464354,2019,9,10,10,Math,36.21
216464354,2019,9,10,10,ELA,38.54
217933894,2019,9,9,9,Math,24.14
217933894,2019,9,9,9,ELA,20.83
214287542,2019,9,10,10,Math,25.86
214287542,2019,9,10,10,ELA,32.29
216989533,2019,9,10,10,Math,20.69
216989533,2019,9,10,10,ELA,31.25
215855529,2019,9,9,9,Math,34.48
215855529,2019,9,9,9,ELA,34.38
232149633,2019,9,10,10,Math,34.48
232149633,2019,9,10,10,ELA,46.88
220269781,2019,9,9,9,Math,29.31
220269781,2019,9,9,9,ELA,45.83
231601030,2019,9,9,9,Math,29.31
231601030,2019,9,9,9,ELA,30.21
213523657,2019,9,10,10,Math,37.93
213523657,2019,9,10,10,ELA,56.25
219985777,2019,9,9,9,Math,48.28
219985777,2019,9,9,9,ELA,35.42
211451570,2019,9,9,9,Math,27.27
211451570,2019,9,9,9,ELA,19.44
215490210,2019,9,9,9,Math,9.09
215490210,2019,9,9,9,ELA,25
223123506,2019,9,9,9,Math,41.38
223123506,2019,9,9,9,ELA,44.79
220073829,2019,9,9,9,Math,20.69
220073829,2019,9,9,9,ELA,38.54
214435422,2019,9,10,10,Math,36.21
214435422,2019,9,10,10,ELA,31.25
220050223,2019,9,9,9,Math,20.69
220050223,2019,9,9,9,ELA,21.88
220501944,2019,9,9,9,Math,29.31
220501944,2019,9,9,9,ELA,30.21
214973364,2019,9,10,10,Math,8.62
214973364,2019,9,10,10,ELA,12.5
226875144,2019,9,9,9,Math,17.24
226875144,2019,9,9,9,ELA,28.13
219592045,2019,9,9,9,Math,29.31
219592045,2019,9,9,9,ELA,41.67
213685472,2019,9,10,10,Math,53.45
213685472,2019,9,10,10,ELA,54.17
232123075,2019,9,10,10,Math,17.24
232123075,2019,9,10,10,ELA,42.71
232123331,2019,9,10,10,Math,17.24
232123331,2019,9,10,10,ELA,34.38
222742678,2019,9,9,9,Math,53.45
222742678,2019,9,9,9,ELA,31.25
220136089,2019,9,9,9,Math,27.59
220136089,2019,9,9,9,ELA,26.04
220321715,2019,9,9,9,Math,43.1
220321715,2019,9,9,9,ELA,42.71
217126937,2019,9,10,10,Math,37.93
217126937,2019,9,10,10,ELA,32.29
218949444,2019,9,9,9,Math,31.03
218949444,2019,9,9,9,ELA,18.75
215253048,2019,9,10,10,Math,29.55
215253048,2019,9,10,10,ELA,27.78
220298038,2019,9,9,9,Math,34.48
220298038,2019,9,9,9,ELA,25
510006408,2019,9,9,9,Math,44.83
510006408,2019,9,9,9,ELA,23.96
220563142,2019,9,9,9,Math,36.21
220563142,2019,9,9,9,ELA,53.13
216818575,2019,9,10,10,Math,18.97
216818575,2019,9,10,10,ELA,27.08
